benchmark,machine,gvn_base,simpl,pre,assumption,regalloc,metric,value,run_id,passed
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,size..text,72804,2,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,874.6020000000001,2,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,281.5716,2,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7211724,2,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,836.2867,2,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,1.1768999999999998,2,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,size..text,23388,2,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,763.3149,2,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.3986,2,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,size..text,9364,2,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.6913999999999,2,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.952299999999997,2,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,2,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.5553,2,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.8504,2,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,2,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,667.0957,2,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,23.7466,2,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,size..text,600716,2,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.2101,2,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0961,2,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,2,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1999,2,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0993,2,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,2,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.2005,2,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0884,2,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,2,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1899,2,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.1061,2,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,2,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,7298.005700000001,1,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,6.894,1,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,size..text,126596,1,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,2458.1001,1,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.4115,1,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,size..text,9404,1,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,2232.8493,1,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,35.163700000000006,1,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,size..text,762156,1,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,2091.023,1,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,553.0731000000002,1,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7356340,1,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1770.5268,1,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,46.873300000000015,1,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1494516,1,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1640.895,1,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,274.39040000000017,1,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,size..text,7211724,1,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1645.5788,1,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,5.3818,1,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,size..text,166220,1,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1631.3541,1,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,1.1638,1,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,size..text,23388,1,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1551.6599,1,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,54.814400000000006,1,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1702268,1,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1551.8069,1,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,54.94629999999999,1,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,size..text,1702268,1,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1446.4681,1,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,125.3084,1,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1295620,1,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1431.1912,1,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,125.62550000000003,1,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,size..text,1295620,1,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1262.9382,1,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,14.6789,1,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,size..text,118092,1,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1262.8082,1,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,14.469300000000002,1,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,size..text,118092,1,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1079.0286,1,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,3.1161999999999996,1,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,size..text,72804,1,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1060.4336,1,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,6.819800000000002,1,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,size..text,126596,1,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1033.7666,1,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,341.8877999999999,1,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7962592,1,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,926.3146,1,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,278.75570000000033,1,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,size..text,2949468,1,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,928.4952,1,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,278.9646000000001,1,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,size..text,2949468,1,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,924.7906,1,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,3.113399999999999,1,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,size..text,72804,1,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,875.4325000000001,1,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,281.5716,1,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7211724,1,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,835.7698,1,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,1.1768999999999998,1,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,size..text,23388,1,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,763.4322,1,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.3986,1,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,size..text,9364,1,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.7459,1,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.952299999999997,1,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,1,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.5908,1,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.8504,1,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,1,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,666.8708,1,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,23.7466,1,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,size..text,600716,1,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.2097,1,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0884,1,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,1,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1813,1,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0961,1,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,1,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1898,1,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0993,1,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,1,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1899,1,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.1061,1,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,1,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,666.693,0,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,23.7466,0,PASS
508.namd_r,ln02,NewGVN,1,0,opt,pbqp,size..text,600716,0,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,2087.5568,0,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,553.0731000000002,0,PASS
510.parest_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7356340,0,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,2232.9243,0,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,35.163700000000006,0,PASS
511.povray_r,ln02,NewGVN,1,0,opt,pbqp,size..text,762156,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,763.1481,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.3986,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,pbqp,size..text,9364,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1033.0376,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,341.8877999999999,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7962592,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1769.0943,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,46.873300000000015,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1494516,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1645.3085,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,5.3818,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,pbqp,size..text,166220,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1988,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0961,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,2458.3667,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.4115,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,pbqp,size..text,9404,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1896,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0884,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1551.56,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,54.814400000000006,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1702268,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,875.5703,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,281.5716,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,pbqp,size..text,7211724,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,835.4891,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,1.1768999999999998,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,pbqp,size..text,23388,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1446.7095,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,125.3084,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,pbqp,size..text,1295620,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,926.1693,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,278.75570000000033,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,pbqp,size..text,2949468,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.7036,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.952299999999997,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,924.6822,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,3.113399999999999,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,pbqp,size..text,72804,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1262.9099,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,14.469300000000002,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,pbqp,size..text,118092,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,exec_time,1060.4652,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,compile_time,6.819800000000002,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,pbqp,size..text,126596,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.2095,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.1061,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1551.3147999999999,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,54.94629999999999,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,pbqp,size..text,1702268,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1640.8282,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,274.39040000000017,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,pbqp,size..text,7211724,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1629.3585,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,1.1638,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,pbqp,size..text,23388,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1432.2947,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,125.62550000000003,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,pbqp,size..text,1295620,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,929.3785,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,278.9646000000001,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,pbqp,size..text,2949468,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,678.2961,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,8.8504,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,pbqp,size..text,472148,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1085.1196,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,3.1161999999999996,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,pbqp,size..text,72804,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,1263.0604,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,14.6789,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,pbqp,size..text,118092,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,exec_time,7233.438,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,compile_time,6.894,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,pbqp,size..text,126596,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,exec_time,0.1994,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,compile_time,0.0993,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,pbqp,size..text,2340,0,PASS
508.namd_r,ln02,NewGVN,1,0,opt,fast,exec_time,1091.8507,0,PASS
508.namd_r,ln02,NewGVN,1,0,opt,fast,compile_time,20.625299999999996,0,PASS
508.namd_r,ln02,NewGVN,1,0,opt,fast,size..text,810604,0,PASS
510.parest_r,ln02,NewGVN,1,0,opt,fast,,,,FAIL
511.povray_r,ln02,NewGVN,1,0,opt,fast,exec_time,3517.0674,0,PASS
511.povray_r,ln02,NewGVN,1,0,opt,fast,compile_time,33.572199999999995,0,PASS
511.povray_r,ln02,NewGVN,1,0,opt,fast,size..text,977756,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,fast,exec_time,1001.1167,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,fast,compile_time,0.3876,0,PASS
519.lbm_r,ln02,NewGVN,1,0,opt,fast,size..text,11420,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,fast,exec_time,1664.741,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,fast,compile_time,326.84550000000013,0,PASS
526.blender_r,ln02,NewGVN,1,0,opt,fast,size..text,10141240,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,fast,exec_time,3016.5645,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,fast,compile_time,42.90500000000001,0,PASS
538.imagick_r,ln02,NewGVN,1,0,opt,fast,size..text,1973308,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,fast,exec_time,2684.7681,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,fast,compile_time,5.105100000000001,0,PASS
544.nab_r,ln02,NewGVN,1,0,opt,fast,size..text,223556,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,fast,exec_time,0.2141,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,fast,compile_time,0.0961,0,PASS
997.specrand_fr,ln02,NewGVN,1,0,opt,fast,size..text,2924,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,fast,exec_time,3222.3865,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,fast,compile_time,0.38079999999999997,0,PASS
619.lbm_s,ln02,NewGVN,1,0,opt,fast,size..text,11428,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,fast,exec_time,0.2343,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,fast,compile_time,0.0968,0,PASS
996.specrand_fs,ln02,NewGVN,1,0,opt,fast,size..text,2924,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,fast,exec_time,2569.967,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,fast,compile_time,51.6961,0,PASS
500.perlbench_r,ln02,NewGVN,1,0,opt,fast,size..text,2231508,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,fast,exec_time,1416.0392,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,fast,compile_time,267.6675000000001,0,PASS
502.gcc_r,ln02,NewGVN,1,0,opt,fast,size..text,9067356,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,fast,exec_time,1392.0498,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,fast,compile_time,1.1444999999999999,0,PASS
505.mcf_r,ln02,NewGVN,1,0,opt,fast,size..text,33140,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,fast,exec_time,1579.2797,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,fast,compile_time,123.94879999999999,0,PASS
520.omnetpp_r,ln02,NewGVN,1,0,opt,fast,size..text,1542492,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,fast,exec_time,1669.2705,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,fast,compile_time,274.19559999999984,0,PASS
523.xalancbmk_r,ln02,NewGVN,1,0,opt,fast,size..text,3627572,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,fast,exec_time,916.4222,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,fast,compile_time,8.2422,0,PASS
525.x264_r,ln02,NewGVN,1,0,opt,fast,size..text,604468,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,fast,exec_time,1347.217,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,fast,compile_time,3.0289,0,PASS
531.deepsjeng_r,ln02,NewGVN,1,0,opt,fast,size..text,97500,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,fast,exec_time,1737.7886,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,fast,compile_time,14.3953,0,PASS
541.leela_r,ln02,NewGVN,1,0,opt,fast,size..text,153956,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,fast,exec_time,2014.5164,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,fast,compile_time,6.5611000000000015,0,PASS
557.xz_r,ln02,NewGVN,1,0,opt,fast,size..text,171236,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,fast,exec_time,0.2242,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,fast,compile_time,0.09870000000000001,0,PASS
999.specrand_ir,ln02,NewGVN,1,0,opt,fast,size..text,2924,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,fast,exec_time,2570.0119,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,fast,compile_time,52.34860000000003,0,PASS
600.perlbench_s,ln02,NewGVN,1,0,opt,fast,size..text,2231508,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,fast,exec_time,3054.9746,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,fast,compile_time,261.3637,0,PASS
602.gcc_s,ln02,NewGVN,1,0,opt,fast,size..text,9067356,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,fast,exec_time,2653.3266,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,fast,compile_time,1.097,0,PASS
605.mcf_s,ln02,NewGVN,1,0,opt,fast,size..text,33140,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,fast,exec_time,1568.6472,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,fast,compile_time,123.73420000000004,0,PASS
620.omnetpp_s,ln02,NewGVN,1,0,opt,fast,size..text,1542492,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,fast,exec_time,1667.8644,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,fast,compile_time,274.1715000000001,0,PASS
623.xalancbmk_s,ln02,NewGVN,1,0,opt,fast,size..text,3627572,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,fast,exec_time,915.9558,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,fast,compile_time,8.1998,0,PASS
625.x264_s,ln02,NewGVN,1,0,opt,fast,size..text,604468,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,fast,exec_time,1576.5927,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,fast,compile_time,3.0419,0,PASS
631.deepsjeng_s,ln02,NewGVN,1,0,opt,fast,size..text,97500,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,fast,exec_time,1738.1476,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,fast,compile_time,14.098999999999998,0,PASS
641.leela_s,ln02,NewGVN,1,0,opt,fast,size..text,153956,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,fast,exec_time,10589.012999999999,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,fast,compile_time,6.605000000000001,0,PASS
657.xz_s,ln02,NewGVN,1,0,opt,fast,size..text,171236,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,fast,exec_time,0.2246,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,fast,compile_time,0.0975,0,PASS
998.specrand_is,ln02,NewGVN,1,0,opt,fast,size..text,2924,0,PASS
657.xz_s,ln02,NoGVN,,,,pbqp,exec_time,7193.2387,1,PASS
657.xz_s,ln02,NoGVN,,,,pbqp,compile_time,6.572700000000001,1,PASS
657.xz_s,ln02,NoGVN,,,,pbqp,size..text,126676,1,PASS
619.lbm_s,ln02,NoGVN,,,,pbqp,exec_time,2457.3399,1,PASS
619.lbm_s,ln02,NoGVN,,,,pbqp,compile_time,0.41800000000000004,1,PASS
619.lbm_s,ln02,NoGVN,,,,pbqp,size..text,9436,1,PASS
511.povray_r,ln02,NoGVN,,,,pbqp,exec_time,2249.2251,1,PASS
